0.884356,0.059289,-2.316342,0.107503,-1.376236,1.082485,1.558163,-3.167422,3.400279,-2.005231,1
0.992363,0.1594,-2.27816,0.138314,-1.510697,1.114127,1.564338,-3.206864,3.382881,-2.170188,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.881725,0.054745,-2.316726,0.106247,-1.361453,1.082608,1.561917,-3.163483,3.404075,-1.995885,1
0.881999,0.056004,-2.316647,0.106484,-1.366466,1.08235,1.560625,-3.164979,3.402691,-1.998501,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
1.005718,0.170361,-2.273469,0.142382,-1.522752,1.118809,1.565721,-3.210233,3.381593,-2.18897,1
0.881351,0.054421,-2.316766,0.106113,-1.360768,1.082523,1.562087,-3.163367,3.404213,-1.995225,1
0.956021,0.213639,-2.018124,-0.148631,-1.384304,1.031234,1.49383,-3.146492,3.223618,-2.010785,0
0.983686,0.152384,-2.280984,0.135935,-1.503923,1.11136,1.563017,-3.205103,3.383129,-2.158906,1
0.995434,0.161891,-2.277159,0.139151,-1.513094,1.115085,1.564813,-3.207491,3.382796,-2.174172,1
0.984645,0.209388,-2.103765,-0.037116,-1.461934,1.073861,1.514743,-3.179677,3.271414,-2.103097,0
0.606277,0.206741,-1.234734,-1.228264,-0.607227,0.615055,1.287419,-2.828368,2.774708,-1.026276,0
0.883263,0.057393,-2.316502,0.10698,-1.370061,1.082542,1.55973,-3.165774,3.401866,-2.001334,1
0.993004,0.15996,-2.278013,0.138502,-1.511391,1.114497,1.564423,-3.207097,3.382898,-2.171032,1
0.989309,0.156928,-2.27915,0.137477,-1.508297,1.113136,1.563879,-3.206237,3.382969,-2.166213,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.990967,0.158309,-2.27867,0.137949,-1.509783,1.113839,1.564115,-3.206675,3.382955,-2.168383,1
0.880973,0.054092,-2.316805,0.105977,-1.360077,1.082438,1.562253,-3.163248,3.404348,-1.99456,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.99311,0.16013,-2.277912,0.138511,-1.511363,1.114473,1.564521,-3.2071,3.382889,-2.171073,1
0.997605,0.163692,-2.276513,0.139756,-1.514985,1.115944,1.565132,-3.208038,3.382772,-2.177003,1
-1.003344,0.311946,2.888566,-6.73109,3.202958,-1.463707,0.214336,-1.236519,0.410695,3.728925,0
0.988797,0.156514,-2.279317,0.137339,-1.507898,1.112979,1.563799,-3.206134,3.382983,-2.16555,1
0.882206,0.05684,-2.31659,0.106647,-1.369732,1.082183,1.559786,-3.165945,3.40179,-2.00023,1
0.982667,0.15156,-2.281318,0.135652,-1.50313,1.11104,1.56286,-3.204896,3.38316,-2.157577,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
1.004098,0.16925,-2.273908,0.141976,-1.521458,1.118467,1.565637,-3.209931,3.381682,-2.186683,1
0.88263,0.056697,-2.316574,0.106731,-1.368262,1.082445,1.560178,-3.165375,3.402278,-1.999915,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.983675,0.20987,-2.094904,-0.047318,-1.452307,1.069239,1.513918,-3.175525,3.267685,-2.095817,0
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.995621,0.215629,-2.099615,-0.034065,-1.466467,1.075258,1.516235,-3.179768,3.271085,-2.118102,0
0.884991,0.057722,-2.316387,0.107449,-1.368057,1.083299,1.560298,-3.164699,3.40271,-2.001938,1
0.986234,0.123413,-2.192122,0.160343,-1.480574,1.170359,1.573934,-3.236181,3.327797,-2.268035,1
0.633706,0.225052,-1.224789,-1.219863,-0.628067,0.621287,1.288372,-2.831984,2.771284,-1.067027,0
0.888029,0.05897,-2.31615,0.108361,-1.367496,1.084424,1.560532,-3.163737,3.403356,-2.004402,1
0.767835,-0.077139,-3.158342,-1.102309,-2.438532,0.628745,0.138364,-2.970886,2.684734,-0.957821,0
